Term,Occurrence (ead_ID),Tag,Collection,Context
Native,umich-bhl-85831,bioghist,Joseph Beal Steere Papers,"He was especially interested in native dialects, and he compiled phonetic studies of several different languages."
Native,umich-bhl-2014105,bioghist,"Karl Pohrt Papers, 1976-2013",His farther Richard Pohrt was a noted collector of Native American art and artifacts.
Native,umich-bhl-8976,scopecontent,the Frances Pailthorp notebook,"Notebook containing recollections of work in Petoskey, Michigan, area, especially with Native American art students."
Native,umich-bhl-86934,bioghist,"Holy Cross Church (Cross Village, Mich.) records, 1847-1930","Holy Cross Church is a Catholic church which ministered to the Native American community of Cross Village, Michigan."
Native,umich-bhl-861078,abstract,"Mary Shurtleff collection, 1848-1915 (scattered dates)","Collection consists of business records for a general store, land patents made to members of the Native American community, a letter and photograph of Catholic priest N."
Native,umich-bhl-0375,bioghist,"Museum of Anthropological Archaeology (University of Michigan) Records, 1894-2011","The Ethnobotanical Laboratory, a center for the identification and interpretation of plant materials utilized by Native Americans, was established within this division in 1938."
Native,umich-bhl-0478,bioghist,George Vargas papers,"As a result, the American Culture Program offered three new courses in 1977: “Native American Studies,” “The Chicano Experience,” and “The Black Experience.” Vargas ultimately earned three degrees from the University of Michigan: a Bachelor of Fine Arts and Film (BFA '74), Master of Arts in American Culture/Latino Studies (MA '76), and Ph.D. in American Culture/Art History/Latin American Studies in 1988."
Native,umich-bhl-93311,bioghist,"Mark T. Warner Papers, 1813-1974","As a pastor, he was also active in missionary activities, and in promoting the welfare of Native Americans in Colorado."
Native,umich-bhl-93343,bioghist,Emil Weddige Papers,"Emil Albert Weddige was born in 1907 in Sandwich, Ontario, Canada to American parents of French, German and Windot Indian (Native American) background."
Native,umich-bhl-0154,bioghist,"Balthazar Korab photograph collection, ca. 1950-1997","With a reputation that spans continents, Korab spends much of his time traveling the world on assignment, and has combined an ongoing interest in native architecture with his travels, searching worldwide for historic ""high and low examples (sophisticated and vernacular, urban and rural.[2]"
Native,umich-bhl-8627,abstract,"Emerson R. Smith papers, 1859-1964","St. Ignace, Michigan local historian; correspondence, genealogical and historical materials concerning Native Americans and the French in and around the Straits of Mackinac, particularly in St. Ignace and on Mackinac Island."
Native,umich-bhl-2013030,scopecontent,"Glen Sheppard Papers, 1940s-2010","The collection also includes files on the topics of land use management, water resource management, fisheries management, and Native American rights to Michigan's natural resources."
Native,umich-bhl-87248,bioghist,Michigamua Records, The organization stopped using Native American practices in 1989.
Native,umich-bhl-2008043,abstract,"Gertrude P. Kurath recordings of Native American songs, 1953-1954e","The Kurath collection includes two field recordings entitled, ""Michigan Indian Hymns"" and ""Michigan Indian Native Songs"", produced by Gertrude P."
Native,umich-bhl-850,bioghist,John and Leni Sinclair Papers,"Sinclair also became involved in community groups such as the White Buffalo Day Foundation, a group which attempts to raise awareness of Native American issues in New Orleans, and The Professor Long Hair Foundation, an organization dedicated to preserving the legacy of influential jazz musicians."
Native,umich-bhl-2008043,scopecontent,"Gertrude P. Kurath recordings of Native American songs, 1953-1954e","This collection includes two field recordings, ""Michigan Indian Hymns"" and ""Michigan Indian Native Songs"", recorded by Gertrude P."
Native,umich-bhl-87248,bioghist,Michigamua Records,"This club was expanded to include students from other units in Spring 1901 and, after much research into Native American lore, the name of the club was changed to Michigamua."
Native,umich-bhl-0191,bioghist,"Department of American Culture (University of Michigan) Records, 1964-2018","The department features four formal ethnic studies programs in Arab and Muslim American Studies, Asian/Pacific Islander Studies, Latina/o Studies, and Native American Studies."
Native,umich-bhl-2008043,bioghist,"Gertrude P. Kurath recordings of Native American songs, 1953-1954e","Gertrude Prokosch Kurath (1903-1992), was a dancer and researcher of ethnomusicology and dance ethnography conducting fieldwork within Native American communities throughout the United States and Canada."
Native,umich-bhl-2008043,titleproper,"Gertrude P. Kurath recordings of Native American songs, 1953-1954e","Kurath recordings of Native American songs, 1953-1954e"
Native,umich-bhl-997,bioghist,Office of Multi-Ethnic Student Affairs (University of Michigan) records,"MESA also supports the celebration of heritage months at U-M, including Arab Heritage Month, Asian American and Pacific Islander Heritage Month, Black History Month, Latinx Heritage Month, and Native American Heritage Month."
Native,umich-bhl-2016048,bioghist,Warren Petoskey papers,"In addition, he has produced an album of Native American music entitled <title render=""italic"">Sacred Dream</title>, which includes music written and performed by him and his family members."
Native,umich-bhl-86727,subjects,"Stellanova Osborn papers, 1907-1988",Peace; Social reformers; African Americans; Boy Scouts.; Clothing and dress.; Dogs.; Dwellings.; Families.; Historical markers; Interiors.; Living rooms.; Log cabins.; Monuments and memorials.; Motion picture devices; Native Americans; Prison facilities; Streets; Television broadcasting; Women.; Women college students
Native,umich-bhl-2009196,scopecontent,Michigan Historical Collections topical photograph collection,"Also included are photographs of various ethnic groups and their societies, notably of Native Americans (1870s-1930s) of the Manistee and Ludington, Michigan, areas."
Native,umich-bhl-2016035,abstract,American Indian Services records,"The American Indian Services (AIS) is a non-profit organization which administers Federal programs for Native American families in Southeast Michigan, predominantly in metropolitan Detroit."
Native,umich-bhl-997,bioghist,Office of Multi-Ethnic Student Affairs (University of Michigan) records,"The staff included but were not limited to: Asian American, Native American, African American, Indian, and Hispanic/Latino/a."
Native,umich-bhl-2016035,scopecontent,American Indian Services records,Articles cover Native American related stories in Southeast Michigan and document the work of American Indian Services Executive Director Fay Givens.
Native,umich-bhl-2016035,bioghist,American Indian Services records,The organization offered services to Native Americans battling addiction as a result of being pressured by the government to move out of reservations and into major cities through the Indian Relocation Act of 1956.
Native,umich-bhl-2010192,bioghist,"Richard I. Ford papers, 1968-2005","As one of the preeminent ethnobotanists working today, Ford has contributed significantly to understandings of how native peoples in North American managed and utilized medicines, plants, foods, and cultural symbols."
Native,umich-bhl-2011121,bioghist,"Camp Al-Gon-Quian (Burt Lake, Mich.) records, 1926-1967"," Twining chose the name Al-Gon-Quian because he believed that was a possible Native American expression for ""bow of a canoe."" Twining also borrowed several Indian names for the camper groups."
Native,umich-bhl-851981,bioghist,"Interlochen Center for The Arts Records, 1927-2005","Then, he learned conducting as head of the orchestra in his native Wellington (Kansas)."
Native,umich-bhl-93818,bioghist,"International Order of Kingâ€™s Daughters and Sons, Michigan Branch records, 1897-2008","One scholarship program provided financial aid for Native American students, overseas students, and students interested in training for the ministry and other forms of Christian service."
Native,umich-bhl-85109,bioghist,"Elzada U. Clover papers, 1938-1944","A native of Auburn, Nebraska, Elzada U."
Native,umich-bhl-914,titleproper,the Native peoples in transition : Michigan Indians in the nineteenth century.,the Native peoples in transition : Michigan Indians in the nineteenth century.
Native,umich-bhl-0384,bioghist,Melvin R. Gilmore (1868-1940) Papers,He was one of the first researchers to recognize the enormous botanical knowledge of Native Americans and to take it as his primary area of study.
Native,umich-bhl-0384,abstract,Melvin R. Gilmore (1868-1940) Papers,"The Gilmore Papers contain correspondence, topical files, field notes, photographs, and manuscripts related to his work among Native American groups of the Plains and Prairies, including the Arikara and the Omaha."
Native,umich-bhl-86143,scopecontent,C. C. Trowbridge Papers,The Trowbridge collection consists mainly of materials accumulated during the early years of his career when he was acting as Indian agent and when he devoted himself to the study of the languages and customs of the native Americans of the upper midwest.
Native,umich-bhl-85150,bioghist,"Marvin Fisher papers, 1972-1976","He was involved in various organization and causes, including native American education, land claims, and disputes over hunting and fishing rights."
Native,umich-bhl-2010213,corpnames,"Native American Studies Program (University of Michigan) records, 1972-2003",Native American Studies Program.; University of Michigan.
Native,umich-bhl-2010192,bioghist,"Richard I. Ford papers, 1968-2005","He has assisted the Hopi Tribe in its water rights case (1987), served as an expert witness to the Zuni Pueblo in its land dispute (1983-1985), acted as a water rights consultant for the Taos Tribe (1997), and participated in the development of the Native American Graves Protection and Repatriation Act (NAGPRA)."
Native,umich-bhl-2016035,scopecontent,American Indian Services records, There are multiple folders covering legal action taken by the AIS protecting rights of Native Americans.
Native,umich-bhl-2010213,bioghist,"Native American Studies Program (University of Michigan) records, 1972-2003","The University of Michigan's Native American Studies Program was conceived in the early seventies, following several years of lobbying on the part of the University's Native Americans students, as well as local Native Americans."
Native,umich-bhl-93291,bioghist,"Fred E. Benz motion picture collection, 1929-1950","In 1911, Fred Benz, an Ann Arbor, Michigan native, joined his brothers Victor and Albert in their agricultural implements and feed business called Benz Brothers."
Native,umich-bhl-87274,bioghist,"President (University of Michigan) Records, 1967-2015"," A native of Michigan, White received his B.S. degree from Georgetown University in 1969, his M.B.A. degree from Harvard University in 1971, and his Ph.D. degree from the University of Michigan in 1975."
Native,No EAD ID,bioghist,"the Morgan family (Boyne City, Mich.) papers","His wife, Mary Nevitt Morgan, was of Native American background."
Native,umich-bhl-88326,subjects,"Michigan Ecumenical Forum records, 1916-2002","Anti-racism; Christian education; Ecumenical movement; Interdenominational cooperation; Missions; Migrant workers; Native Americans; Vietnam War, 1961-1975; Peace education; Rural missions"
Native,umich-bhl-851542,bioghist,Volney H. Jones (1903-1982) Papers,"Jones also taught in the Department of Anthropology, and was particularly known for his popular course on Native Americans."
Native,umich-bhl-851542,bioghist,Volney H. Jones (1903-1982) Papers, Jones' interest in Native Americans extended to his activities outside of the university as well.
Native,umich-bhl-851542,bioghist,Volney H. Jones (1903-1982) Papers,"In the late 1960s, Jones work at the University also involved consulting for a series of TV productions on Native Americans done in collaboration with the University of Michigan Law School and Television Center called Silent Heritage."
Native,umich-bhl-85189,bioghist,Amos R. Green Papers,"For example, during the 1960s he created a series of short radio programs on the early history of Ft. St. Joseph, gave radio interviews on the early culture of Michigan's native Americans, and successfully promoted the marking of the site of a French Jesuit mission in Berrien Springs."
Odawa,umich-bhl-851849,abstract,"Michigan Archaeological Society records, 1924-2019","The Michigan Archaeological Society (MAS) is an organization concerned with the exploration of the cultures and artifacts of early colonial projects in Michigan as well as the Ojibwe, Odawa, and Bodewadami Nations."
Odawa,umich-bhl-2016048,abstract,Warren Petoskey papers,Warren Petoskey is an Odawa and Lakotah elder.
Odawa,umich-bhl-2016048,scopecontent,Warren Petoskey papers,"Personal and Professional Fills contains correspondence regarding presentations that Petoskey has held and his professional performance, copies of genealogy and family records, writings -- including his poetry, essays, and his published memoir, <title render=""italic"">Dancing My Dream</title>, --photographs of himself and family members, certificates for language learning and earned in the course of his work as an addictions counselor, and other materials that document Warren's life as an Odawa and Lakotah elder."
Odawa,No EAD ID,bioghist,the Shagonabe family photograph collection,"The Shagonabe family was an Ottawa (Odawa) family of Oceana County, Michigan."
Odawa,No EAD ID,abstract,the Shagonabe family photograph collection,"Ottawa (Odawa) family of Oceana County, Michigan."
Odawa,umich-bhl-2018025,bioghist,the John P. Murphy collection,"In a journey that lasted generations, they, along with the Odawa and Bodewadami peoples, made their way westward."
Odawa,umich-bhl-2012101,bioghist,the John Christian Auch papers,"Genesee County is located on the ancestral land of the Ojibwe (Chippewa), Odawa (Ottawa) and Sauk people."
Odawa,umich-bhl-8722,scopecontent,Board of Regents (University of Michigan) records,"By treaty, the chiefs, sachems, and warriors of four Indeginous nations, the Ottawa (Odawa), Ojibwe (Ojibwa, Chippewa), Wyandotte (Wyandot), and Potawatomi (Bodéwadmi, Potawatomie, Patawatima) ceeded the land northwest of the Ohio river to the United States of America."
Odawa,umich-bhl-2016048,bioghist,Warren Petoskey papers,"Warren Donald Petoskey is an elder of the Waganakising Odawa and Minneconjou Lakotah nations, member of the Bear Clan, and a citizen of the Little Traverse Bay Band of Ottawa and Chippewa Indians."
Odawa,umich-bhl-851849,scopecontent,"Michigan Archaeological Society records, 1924-2019","Researchers should note that this collection contains depictions of the lives and cultures of the Ojibwe, Odawa, and Bodewadami Nations in Michigan (among other Indigenous cultures across North America) in an archaeological context, described by primarily white archaeologists."
Ojibwa,No EAD ID,bioghist,the Nauke-Chig-Um-Ie photograph collection.,"Probably Nau-Qua-Chic-A-Ming, Ojibwa chief."
Ojibwa,umich-bhl-2018025,subjects,the John P. Murphy collection,Accidents.; Boat and ship industry.; Buildings.; Camps.; Canals.; Canoes.; Carts and wagons.; Cemeteries.; Children and adults.; Construction.; Copper mining.; Dwellings.; Fires.; Fishing.; Forts and fortifications.; Hunting.; Indians of North America; Iron mining.; Lumber industry.; Mills.; Miners.; Mining.; Nature.; Ojibwa Indians.; Recreation.
Ojibwa,umich-bhl-8821,subjects,"Dept. of History (University of Michigan) Student Papers, 1930-1987","Academic freedom.; Actresses.; African Americans; Ann Arbor argus.; Mayors; Automobile industry and trade; Birth control.; British Americans; Canals.; Civil service.; Communist college teachers.; Congregational churches.; Conservation of natural resources; Copper mines and mining; Cornish; Demography.; Depressions; Depressions; Detroit gazette.; Schools; Drama.; Dutch Americans; Education; Elections; Elections; Elections; Elections; Elections; Elections; Elections; Family.; Farm life; Folklore.; Football; Forests and forestry; Frontier and pioneer life; Furniture industry and trade; Gazetteer of the state of Michigan.; German Americans; Good Roads Movement.; Grape industry.; Greek letter societies; Hazing; Indians of North America; Industries; American newspapers; Insurance; Iosco County gazette.; Kindergarten.; Labor; Legislation; Libel and slander.; Libraries; Logging; Lumberman's Memorial (Iosco County, Mich.); Lyceums; Medicine; Mennonites; Michigan daily.; Migration, Internal.; Missions; Missionaries; Municipal government; Music; American newspapers; Schools; Ojibwa Indians.; Peace; Police; Prisons; Progressivism (United States politics); Prohibition; Public lands; Public welfare; Railroads; Reconstruction (U.S. history, 1865-1877); Resorts; Roads; Plank roads; Royal Oak daily tribune.; Schools; Shipping; Antislavery movements; Steel industry and trade; Strikes and lockouts; Taxation; Theaters; Transportation; Universities and colleges; Water power.; Western Methodist Protestant.; Women; Women; Women's rights; Young Men's Christian Associations.; Spanish-American War, 1898.; Mexican War, 1846-1848.; World War, 1914-1918; World War, 1914-1918; Women college students; World War, 1939-1945."
Ojibwa,No EAD ID,persnames,the Shin-ga-ba-w'ossin [graphic] : a Chippeway chief / printed &amp; coloured at I. T. Bowen's lithographic establishment No. 94 Walnut St.,"Bowen, John T., approximately 1801-1856?; Shingaba W'Ossin, Ojibwa Chief; Greenough, F."
Ojibwa,umich-bhl-2018025,bioghist,the John P. Murphy collection,"Zimmerman took numerous images of Ojibwa, including direct depictions of colonialism in a series of photographs of ""Indian Payments"" at Odanah, Wisconsin."
Ojibwa,umich-bhl-2014109,scopecontent,the Crisca Bierwert papers,Anthropological analysis draft of petition for Federal recognition of Swan Creek Black River Confederated Ojibwa Tribe; includes analysis and appendices.
Ojibwa,umich-bhl-8722,scopecontent,Board of Regents (University of Michigan) records,"By treaty, the chiefs, sachems, and warriors of four Indeginous nations, the Ottawa (Odawa), Ojibwe (Ojibwa, Chippewa), Wyandotte (Wyandot), and Potawatomi (Bodéwadmi, Potawatomie, Patawatima) ceeded the land northwest of the Ohio river to the United States of America."
Ojibwa,umich-bhl-8722,subjects,Board of Regents (University of Michigan) records,Ojibwa Indians; Ottawa Indians; Potawatomi Indians; Women; Women college students
Ojibwa,umich-bhl-2014109,subjects,the Crisca Bierwert papers,Federally recognized Indian tribes; Indians of North America; Ojibwa Indians
Ojibwa,umich-bhl-85150,subjects,"Marvin Fisher papers, 1972-1976",Ojibwa Indians; Education; Indians of North America
Ojibwa,umich-bhl-8679,bioghist,"Helen Hornbeck Tanner papers, 1930s-2009","Helen Hornbeck Tanner was a distinguished scholar of American Indian history and literature, publishing books on the Caddo and the Ojibwa as well as on early eighteenth-century Spanish Florida."
Ojibwa,umich-bhl-851325,subjects,"the The Ojibway language, or, A glimpse at some peculiarities of the Algic dialects",Ojibwa language.; Clergy; Indians of North America; Missionaries
Ojibwa,umich-bhl-2011121,bioghist,"Camp Al-Gon-Quian (Burt Lake, Mich.) records, 1926-1967","Throughout the years, the tribes within the camp included the Ottawa, Chippewa, Cree, Ojibwa, Miami, Nipissing and Mississauga."
Ojibwa,umich-bhl-8822,subjects,the Reuben Beeman land sale agreements,Ojibwa Indians; Indians of North America
Ojibwa,umich-bhl-88175,bioghist,the Cog-gog-e-was land patents,Cog-gog-e-was was a member and possibly a leader of the Ojibwa people.
Ojibwa,umich-bhl-851002,bioghist,Abel Bingham Family Papers,Marie to preach and teach among the Ojibwa Indians of that vicinity.
Ojibwa,umich-bhl-88175,subjects,the Cog-gog-e-was land patents,Indians of North America; Ojibwa Indians
Ojibwa,umich-bhl-851002,scopecontent,Abel Bingham Family Papers,The collection documents the lives of a missionary family to the Ojibwa Indians of the Upper Peninsula of Michigan.
Ojibwa,umich-bhl-85761,subjects,the John C. Blanchard papers,Ojibwa Indians; Indians of North America
Ojibwa,umich-bhl-9317,subjects,the Andrew Wheaton photograph collection,Children.; Clothing and dress.; Families.; Indians of North America; Women.; Ojibwa Indians; Ojibwa Indians
Ojibwa,umich-bhl-9317,scopecontent,the Andrew Wheaton photograph collection,"The collection consists of group and individual portraits of Ojibwa (also referred to as Ojibwe, Chippewa, or Anishinabe) residents of Nahma, Michigan."
Ojibwa,umich-bhl-2010213,scopecontent,"Native American Studies Program (University of Michigan) records, 1972-2003"," Two folders contain extensive information regarding the Ojibwa language courses, which have been offered regularly since 1973."
Ojibwa,umich-bhl-851588,subjects,"George Johnston letterbook, 1832-1860",Ojibwa Indians; Copper; Indians of North America; Natural resources.
Ojibwa,umich-bhl-9317,abstract,the Andrew Wheaton photograph collection,"Consists of group and individual portraits of Ojibwa (also referred to as Ojibwe, Chippewa, or Anishinabe) residents of Nahma, Michigan."
Ojibwa,umich-bhl-8679,bioghist,"Helen Hornbeck Tanner papers, 1930s-2009"," Her <title render=""italic"">Bibliography of the Ojibwa</title> (1974) was one of the early publications of the Center for American Indian History at The Newberry Library."
Ojibwa,umich-bhl-852041,subjects,"John Monteith papers, 1797-1885 [microform]","Banks and banking; Ojibwa Indians; Indians of North America; Antislavery movements; Temperance; Women; Mexican War, 1846-1848.; Spouses of clergy; Clergy; African American women; Military camps.; Military officers.; Women's resources."
Ojibwa,umich-bhl-86448,subjects,the Bertrand Kotnik notebook,Ojibwa language.; Indians of North America.
Ojibwe,umich-bhl-86448,scopecontent,the Bertrand Kotnik notebook,Comparison of word lists of the Ojibwe language compiled by Leonard Bloomfield and Frederic Baraga.
Ojibwe,umich-bhl-851849,scopecontent,"Michigan Archaeological Society records, 1924-2019","Researchers should note that this collection contains depictions of the lives and cultures of the Ojibwe, Odawa, and Bodewadami Nations in Michigan (among other Indigenous cultures across North America) in an archaeological context, described by primarily white archaeologists."
Ojibwe,umich-bhl-2018025,abstract,the John P. Murphy collection,"Main subjects are mining operations, natural scenery, and communities, including those of the Ojibwe."
Ojibwe,umich-bhl-8722,scopecontent,Board of Regents (University of Michigan) records,"By treaty, the chiefs, sachems, and warriors of four Indeginous nations, the Ottawa (Odawa), Ojibwe (Ojibwa, Chippewa), Wyandotte (Wyandot), and Potawatomi (Bodéwadmi, Potawatomie, Patawatima) ceeded the land northwest of the Ohio river to the United States of America."
Ojibwe,umich-bhl-2010213,bioghist,"Native American Studies Program (University of Michigan) records, 1972-2003","Since its inception, the Native American Studies Program at the University of Michigan has implemented several courses each year, including those in Ojibwe language instruction."
Ojibwe,umich-bhl-851849,abstract,"Michigan Archaeological Society records, 1924-2019","The Michigan Archaeological Society (MAS) is an organization concerned with the exploration of the cultures and artifacts of early colonial projects in Michigan as well as the Ojibwe, Odawa, and Bodewadami Nations."
Ojibwe,umich-bhl-9317,abstract,the Andrew Wheaton photograph collection,"Consists of group and individual portraits of Ojibwa (also referred to as Ojibwe, Chippewa, or Anishinabe) residents of Nahma, Michigan."
Ojibwe,umich-bhl-9317,scopecontent,the Andrew Wheaton photograph collection,"The collection consists of group and individual portraits of Ojibwa (also referred to as Ojibwe, Chippewa, or Anishinabe) residents of Nahma, Michigan."
Ojibwe,umich-bhl-2012101,scopecontent,the John Christian Auch papers,"One of the certificates was issued to Sha-sha-o-ne-besse, a member of the Saginaw Band of the Ojibwe (Chippewa) tribe."
Ojibwe,umich-bhl-2018025,scopecontent,the John P. Murphy collection,"Another main subject is views of surrounding communities, including those of the Ojibwe (sometimes anglicized as Chippewa), supplemented with portraits and scenes of domestic life."
Ojibwe,umich-bhl-2012101,bioghist,the John Christian Auch papers,"Genesee County is located on the ancestral land of the Ojibwe (Chippewa), Odawa (Ottawa) and Sauk people."
Ottawa,umich-bhl-8722,subjects,Board of Regents (University of Michigan) records,Ojibwa Indians; Ottawa Indians; Potawatomi Indians; Women; Women college students
Ottawa,umich-bhl-86166,geognames,the Adrian Van Koevering manuscript articles,Holland (Mich.); Ottawa County (Mich.); Zeeland (Mich.)
Ottawa,umich-bhl-87423,scopecontent,the American Baptist Missionary Union records,"Mills and includes a land grant dated January 1850 that details how the proceeds from the sale of lands along the Grand River (probably near Grand Rapids, Mich.) under the provisions of a treaty between the United States and the Ottawa and Chippewa Indians should be divided between Baptist and Catholic missionary interests, both of whom had developed missions in the area."
Ottawa,umich-bhl-851362,persnames,"Emerson Frank Greenman Papers, 1888-1984 (bulk dates, 1924-1972)","Greenman, Emerson Frank, 1895-1973; Pontiac, Ottawa Chief, -1769; Greenman, Emerson Frank, 1895-1973"
Ottawa,umich-bhl-0321,bioghist,"the Northern Michigan historical sketch, by Ella Petoskey.","Ottawa Indian, resident of Emmet County, Mich."
Ottawa,umich-bhl-0321,subjects,"the Northern Michigan historical sketch, by Ella Petoskey.",Indians of North America; Ottawa Indians
Ottawa,umich-bhl-2016048,bioghist,Warren Petoskey papers,"Warren Donald Petoskey is an elder of the Waganakising Odawa and Minneconjou Lakotah nations, member of the Bear Clan, and a citizen of the Little Traverse Bay Band of Ottawa and Chippewa Indians."
Ottawa,umich-bhl-2012101,bioghist,the John Christian Auch papers,"Genesee County is located on the ancestral land of the Ojibwe (Chippewa), Odawa (Ottawa) and Sauk people."
Ottawa,umich-bhl-2016048,subjects,Warren Petoskey papers,Indians of North America; Indians of North America; Indians of North America; Off-reservation boarding schools.; Ottawa Indians; Residential schools
Ottawa,No EAD ID,titleproper,"the Ka-na-pi-ma [graphic] : an Ottawa chief / drawn, printed &amp; coloured at J. T. Bowen's lithographic establishment, No. 94, Walnut Street.","the Ka-na-pi-ma [graphic] : an Ottawa chief / drawn, printed &amp; coloured at J."
Ottawa,umich-bhl-861078,bioghist,"Mary Shurtleff collection, 1848-1915 (scattered dates)", Treaties between the United States Government and the Ottawa and Chippewa (several of whom had moved to Cross Village sometime after 1830) resulted in them being granted tracts of land in the area during the mid-to-late nineteenth century.
Ottawa,umich-bhl-861078,bioghist,"Mary Shurtleff collection, 1848-1915 (scattered dates)", The Ottawa inhabited the village beginning in the late seventeenth or early eighteenth century.
